"tax_id","org_name","growth_tmp","ref_type","reference"
746032,"mobilicoccus_pelagius",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1329262,"mobilisporobacter_senegalensis",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1462919,"mobilitalea_sibirica",37,"doi","doi.org/10.1186/s12866-018-1320-7"
477641,"modestobacter_marinus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
88139,"modestobacter_multiseptatus",20,"doi","doi.org/10.1186/s12866-018-1320-7"
1181884,"modestobacter_roseus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1873466,"modestobacter_sp",23,"doi","doi.org/10.1186/s12866-018-1320-7"
429133,"modestobacter_versicolor",29,"doi","doi.org/10.1186/s12866-018-1320-7"
390637,"modicisalibacter_tunisiensis",31,"doi","doi.org/10.1186/s12866-018-1320-7"
158849,"moellerella_wisconsensis",35,"doi","doi.org/10.1186/s12866-018-1320-7"
114527,"mogibacterium_diversum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
114528,"mogibacterium_neglectum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
86332,"mogibacterium_pumilum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
86333,"mogibacterium_vescum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1434700,"moheibacter_sediminis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1428657,"monashia_flava",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1750599,"mongoliibacter_ruber",28,"doi","doi.org/10.1186/s12866-018-1320-7"
55779,"moorella_glycerini",60,"doi","doi.org/10.1186/s12866-018-1320-7"
676965,"moorella_humiferrea",65,"doi","doi.org/10.1186/s12866-018-1320-7"
202604,"moorella_mulderi",64,"doi","doi.org/10.1186/s12866-018-1320-7"
411923,"moorella_perchloratireducens",55,"doi","doi.org/10.1186/s12866-018-1320-7"
1266720,"moorella_stamsii",60,"doi","doi.org/10.1186/s12866-018-1320-7"
1525,"moorella_thermoacetica",58,"doi","doi.org/10.1186/s12866-018-1320-7"
1560,"moorella_thermoautotrophica",58,"doi","doi.org/10.1186/s12866-018-1320-7"
34085,"moraxella_anatipestifer",37,"doi","doi.org/10.1186/s12866-018-1320-7"
34059,"moraxella_atlantae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
346665,"moraxella_boevrei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
476,"moraxella_bovis",35,"doi","doi.org/10.1186/s12866-018-1320-7"
386891,"moraxella_bovoculi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
90239,"moraxella_canis",32,"doi","doi.org/10.1186/s12866-018-1320-7"
90240,"moraxella_caprae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
480,"moraxella_catarrhalis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
34060,"moraxella_caviae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
34061,"moraxella_cuniculi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
60442,"moraxella_equi",33,"doi","doi.org/10.1186/s12866-018-1320-7"
504,"moraxella_kingae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
477,"moraxella_lacunata",34,"doi","doi.org/10.1186/s12866-018-1320-7"
90241,"moraxella_lincolnii",31,"doi","doi.org/10.1186/s12866-018-1320-7"
28090,"moraxella_lwoffi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
478,"moraxella_nonliquefaciens",32,"doi","doi.org/10.1186/s12866-018-1320-7"
200413,"moraxella_oblonga",37,"doi","doi.org/10.1186/s12866-018-1320-7"
34062,"moraxella_osloensis",32,"doi","doi.org/10.1186/s12866-018-1320-7"
29433,"moraxella_ovis",35,"doi","doi.org/10.1186/s12866-018-1320-7"
29432,"moraxella_phenylpyruvica",34,"doi","doi.org/10.1186/s12866-018-1320-7"
470453,"moraxella_pluranimalium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29432,"moraxella_polymorpha",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1288392,"moraxella_porci",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1653870,"moraxella_saccharolytica",32,"doi","doi.org/10.1186/s12866-018-1320-7"
479,"moraxella_sp",35,"doi","doi.org/10.1186/s12866-018-1320-7"
90245,"moraxella_urethralis",36,"doi","doi.org/10.1186/s12866-018-1320-7"
582,"morganella_morganii",35,"doi","doi.org/10.1186/s12866-018-1320-7"
368603,"morganella_psychrotolerans",29,"doi","doi.org/10.1186/s12866-018-1320-7"
111292,"moritella_abyssi",5,"doi","doi.org/10.1186/s12866-018-1320-7"
428031,"moritella_dasanensis",10,"doi","doi.org/10.1186/s12866-018-1320-7"
89067,"moritella_japonica",10,"doi","doi.org/10.1186/s12866-018-1320-7"
90736,"moritella_marina",17,"doi","doi.org/10.1186/s12866-018-1320-7"
111291,"moritella_profunda",5,"doi","doi.org/10.1186/s12866-018-1320-7"
78556,"moritella_sp",7,"doi","doi.org/10.1186/s12866-018-1320-7"
80854,"moritella_viscosa",14,"doi","doi.org/10.1186/s12866-018-1320-7"
1056807,"morococcus_cerebrosus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
371674,"moryella_indoligenes",37,"doi","doi.org/10.1186/s12866-018-1320-7"
598650,"motilibacter_peucedani",28,"doi","doi.org/10.1186/s12866-018-1320-7"
598652,"motilibacter_rhizosphaerae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1468178,"motiliproteus_sediminis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1457233,"mucilaginibacter_auburnensis",29,"doi","doi.org/10.1186/s12866-018-1320-7"
652788,"mucilaginibacter_frigoritolerans",22,"doi","doi.org/10.1186/s12866-018-1320-7"
423350,"mucilaginibacter_gracilis",24,"doi","doi.org/10.1186/s12866-018-1320-7"
354630,"mucilaginibacter_lappiensis",22,"doi","doi.org/10.1186/s12866-018-1320-7"
652787,"mucilaginibacter_mallensis",22,"doi","doi.org/10.1186/s12866-018-1320-7"
468058,"mucilaginibacter_oryzae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
423351,"mucilaginibacter_paludis",24,"doi","doi.org/10.1186/s12866-018-1320-7"
1391627,"mucilaginibacter_pineti",30,"doi","doi.org/10.1186/s12866-018-1320-7"
869397,"mucilaginibacter_soyangensis",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1348852,"mumia_flava",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1678900,"mumia_xiangluensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
507844,"murdochiella_asaccharolytica",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1055723,"muricauda_antarctica",28,"doi","doi.org/10.1186/s12866-018-1320-7"
254955,"muricauda_aquimarina",30,"doi","doi.org/10.1186/s12866-018-1320-7"
254954,"muricauda_flavescens",30,"doi","doi.org/10.1186/s12866-018-1320-7"
111501,"muricauda_ruestringensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1073328,"muricauda_zhangzhouensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
198092,"muricoccus_roseus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
504488,"muriicola_jejuensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1337051,"murimonas_intestini",37,"doi","doi.org/10.1186/s12866-018-1320-7"
645275,"murinocardiopsis_flavida",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1479025,"myceligenerans_cantabricum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
316335,"myceligenerans_crystallogenes",28,"doi","doi.org/10.1186/s12866-018-1320-7"
552903,"myceligenerans_halotolerans",30,"doi","doi.org/10.1186/s12866-018-1320-7"
253184,"myceligenerans_xiligouense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
76637,"mycetocola_lacteus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
331618,"mycetocola_reblochoni",28,"doi","doi.org/10.1186/s12866-018-1320-7"
76636,"mycetocola_saprophilus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
76635,"mycetocola_tolaasinivorans",28,"doi","doi.org/10.1186/s12866-018-1320-7"
36809,"mycobacterium_abscessus",35,"doi","doi.org/10.1186/s12866-018-1320-7"
114977,"mycobacterium_acapulcensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
470075,"mycobacterium_aemonae",29,"doi","doi.org/10.1186/s12866-018-1320-7"
33894,"mycobacterium_africanum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
36811,"mycobacterium_agri",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1799,"mycobacterium_aichiense",36,"doi","doi.org/10.1186/s12866-018-1320-7"
230710,"mycobacterium_album",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1288388,"mycobacterium_algericum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
67081,"mycobacterium_alvei",30,"doi","doi.org/10.1186/s12866-018-1320-7"
470074,"mycobacterium_angelicum",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1431246,"mycobacterium_anyangense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1286181,"mycobacterium_arabiense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
318425,"mycobacterium_aromaticivorans",29,"doi","doi.org/10.1186/s12866-018-1320-7"
425468,"mycobacterium_arosiense",34,"doi","doi.org/10.1186/s12866-018-1320-7"
342002,"mycobacterium_arupense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1790,"mycobacterium_asiaticum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
319707,"mycobacterium_aubagnense",35,"doi","doi.org/10.1186/s12866-018-1320-7"
1791,"mycobacterium_aurum",34,"doi","doi.org/10.1186/s12866-018-1320-7"
39687,"mycobacterium_austroafricanum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
1764,"mycobacterium_avium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
564198,"mycobacterium_bacteremicum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1781,"mycobacterium_balnei",30,"doi","doi.org/10.1186/s12866-018-1320-7"
319709,"mycobacterium_barrassiae",30,"doi","doi.org/10.1186/s12866-018-1320-7"
146017,"mycobacterium_boenickei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
56425,"mycobacterium_bohemicum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
319705,"mycobacterium_bolletii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
84962,"mycobacterium_botniense",46,"doi","doi.org/10.1186/s12866-018-1320-7"
701041,"mycobacterium_bouchedurhonense",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1273442,"mycobacterium_bourgelatii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1765,"mycobacterium_bovis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
43348,"mycobacterium_branderi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
146020,"mycobacterium_brisbanense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
85968,"mycobacterium_brumae",35,"doi","doi.org/10.1186/s12866-018-1320-7"
228230,"mycobacterium_canariasense",35,"doi","doi.org/10.1186/s12866-018-1320-7"
115862,"mycobacterium_caprae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
28045,"mycobacterium_celatum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1249101,"mycobacterium_celeriflavum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1774,"mycobacterium_chelonae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
122367,"mycobacterium_chesapeaki",30,"doi","doi.org/10.1186/s12866-018-1320-7"
222805,"mycobacterium_chimaera",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1792,"mycobacterium_chitae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
37916,"mycobacterium_chlorophenolicum",31,"doi","doi.org/10.1186/s12866-018-1320-7"
1800,"mycobacterium_chubuense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
339268,"mycobacterium_colombiense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
282666,"mycobacterium_coloregonium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
451644,"mycobacterium_conceptionense",32,"doi","doi.org/10.1186/s12866-018-1320-7"
28047,"mycobacterium_confluentis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
44010,"mycobacterium_conspicuum",36,"doi","doi.org/10.1186/s12866-018-1320-7"
1775,"mycobacterium_cookii",29,"doi","doi.org/10.1186/s12866-018-1320-7"
258533,"mycobacterium_cosmeticum",33,"doi","doi.org/10.1186/s12866-018-1320-7"
388459,"mycobacterium_crocinum",32,"doi","doi.org/10.1186/s12866-018-1320-7"
1801,"mycobacterium_diernhoferi",36,"doi","doi.org/10.1186/s12866-018-1320-7"
126673,"mycobacterium_doricum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
39688,"mycobacterium_duvalii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
81858,"mycobacterium_elephantis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
188915,"mycobacterium_engbaekii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
761804,"mycobacterium_europaeum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1793,"mycobacterium_fallax",31,"doi","doi.org/10.1186/s12866-018-1320-7"
1802,"mycobacterium_farcinogenes",36,"doi","doi.org/10.1186/s12866-018-1320-7"
1776,"mycobacterium_flavescens",36,"doi","doi.org/10.1186/s12866-018-1320-7"
28028,"mycobacterium_flavum",30,"doi","doi.org/10.1186/s12866-018-1320-7"
292462,"mycobacterium_florentinum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
258505,"mycobacterium_fluoranthenivorans",35,"doi","doi.org/10.1186/s12866-018-1320-7"
1766,"mycobacterium_fortuitum",36,"doi","doi.org/10.1186/s12866-018-1320-7"
1260918,"mycobacterium_fragae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
948102,"mycobacterium_franklinii",34,"doi","doi.org/10.1186/s12866-018-1320-7"
117567,"mycobacterium_frederiksbergense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1794,"mycobacterium_gadium",36,"doi","doi.org/10.1186/s12866-018-1320-7"
39689,"mycobacterium_gallinarum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1777,"mycobacterium_gastri",37,"doi","doi.org/10.1186/s12866-018-1320-7"
36812,"mycobacterium_genavense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1766,"mycobacterium_giae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1804,"mycobacterium_gilvum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
134601,"mycobacterium_goodii",34,"doi","doi.org/10.1186/s12866-018-1320-7"
1778,"mycobacterium_gordonae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
228909,"mycobacterium_hackensackense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29311,"mycobacterium_haemophilum",31,"doi","doi.org/10.1186/s12866-018-1320-7"
46351,"mycobacterium_hassiacum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
110505,"mycobacterium_heckeshornense",42,"doi","doi.org/10.1186/s12866-018-1320-7"
53376,"mycobacterium_heidelbergense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
512402,"mycobacterium_heraklionense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29314,"mycobacterium_hiberniae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
659824,"mycobacterium_hippocampi",28,"doi","doi.org/10.1186/s12866-018-1320-7"
49897,"mycobacterium_hodleri",27,"doi","doi.org/10.1186/s12866-018-1320-7"
152142,"mycobacterium_holsaticum",34,"doi","doi.org/10.1186/s12866-018-1320-7"
146021,"mycobacterium_houstonense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
83262,"mycobacterium_immunogenum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
444597,"mycobacterium_insubricum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
33895,"mycobacterium_interjectum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
28445,"mycobacterium_intermedium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1767,"mycobacterium_intracellulare",37,"doi","doi.org/10.1186/s12866-018-1320-7"
912594,"mycobacterium_iranicum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1770,"mycobacterium_johnei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1768,"mycobacterium_kansasii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1566885,"mycobacterium_komanii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1779,"mycobacterium_komossense",34,"doi","doi.org/10.1186/s12866-018-1320-7"
1069220,"mycobacterium_koreense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
120959,"mycobacterium_kubicae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
354243,"mycobacterium_kumamotonense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
487514,"mycobacterium_kyorinense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
188916,"mycobacterium_lacticola",37,"doi","doi.org/10.1186/s12866-018-1320-7"
39690,"mycobacterium_lactis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
169765,"mycobacterium_lacus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
141349,"mycobacterium_lentiflavum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
758802,"mycobacterium_litorale",37,"doi","doi.org/10.1186/s12866-018-1320-7"
280871,"mycobacterium_llatzerense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1108812,"mycobacterium_longobardum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1641992,"mycobacterium_lutetiense",29,"doi","doi.org/10.1186/s12866-018-1320-7"
212765,"mycobacterium_madagascariense",32,"doi","doi.org/10.1186/s12866-018-1320-7"
53462,"mycobacterium_mageritense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1566886,"mycobacterium_malmesburyense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1780,"mycobacterium_malmoense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
190147,"mycobacterium_manitobense",35,"doi","doi.org/10.1186/s12866-018-1320-7"
560555,"mycobacterium_mantenii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1781,"mycobacterium_marinum",31,"doi","doi.org/10.1186/s12866-018-1320-7"
701042,"mycobacterium_marseillense",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1962118,"mycobacterium_massiliense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1806,"mycobacterium_microti",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1118379,"mycobacterium_minnesotense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
85693,"mycobacterium_monacense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
154654,"mycobacterium_montefiorense",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1641990,"mycobacterium_montmartrense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
39691,"mycobacterium_moriokaense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
56689,"mycobacterium_mucogenicum",34,"doi","doi.org/10.1186/s12866-018-1320-7"
182220,"mycobacterium_murale",32,"doi","doi.org/10.1186/s12866-018-1320-7"
244292,"mycobacterium_nebraskense",34,"doi","doi.org/10.1186/s12866-018-1320-7"
244292,"mycobacterium_nebraskiae",30,"doi","doi.org/10.1186/s12866-018-1320-7"
242737,"mycobacterium_neglectum",21,"doi","doi.org/10.1186/s12866-018-1320-7"
1795,"mycobacterium_neoaurum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
146018,"mycobacterium_neworleansense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1782,"mycobacterium_nonchromogenicum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
459858,"mycobacterium_noviomagense",35,"doi","doi.org/10.1186/s12866-018-1320-7"
59813,"mycobacterium_novocastrense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1807,"mycobacterium_obuense",34,"doi","doi.org/10.1186/s12866-018-1320-7"
258533,"mycobacterium_oesypum",30,"doi","doi.org/10.1186/s12866-018-1320-7"
370524,"mycobacterium_pallens",29,"doi","doi.org/10.1186/s12866-018-1320-7"
153971,"mycobacterium_palustre",37,"doi","doi.org/10.1186/s12866-018-1320-7"
767916,"mycobacterium_paraense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
53378,"mycobacterium_paraffinicum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
39692,"mycobacterium_parafortuitum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1069221,"mycobacterium_parakoreense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
240125,"mycobacterium_parascrofulaceum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
590652,"mycobacterium_paraseoulense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
577492,"mycobacterium_paraterrae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
185642,"mycobacterium_parmense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
43304,"mycobacterium_peregrinum",36,"doi","doi.org/10.1186/s12866-018-1320-7"
188917,"mycobacterium_petroleophilum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1771,"mycobacterium_phlei",36,"doi","doi.org/10.1186/s12866-018-1320-7"
319706,"mycobacterium_phocaicum",35,"doi","doi.org/10.1186/s12866-018-1320-7"
194542,"mycobacterium_pinnipedii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
39693,"mycobacterium_porcinum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
39694,"mycobacterium_poriferae",35,"doi","doi.org/10.1186/s12866-018-1320-7"
265949,"mycobacterium_pseudoshottsii",26,"doi","doi.org/10.1186/s12866-018-1320-7"
216929,"mycobacterium_psychrotolerans",35,"doi","doi.org/10.1186/s12866-018-1320-7"
36813,"mycobacterium_pulveris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
187102,"mycobacterium_pyrenivorans",29,"doi","doi.org/10.1186/s12866-018-1320-7"
75920,"mycobacterium_ratisbonense",35,"doi","doi.org/10.1186/s12866-018-1320-7"
36814,"mycobacterium_rhodesiae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
486698,"mycobacterium_riyadhense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
36822,"mycobacterium_rubropertinctum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
318424,"mycobacterium_rufum",29,"doi","doi.org/10.1186/s12866-018-1320-7"
370526,"mycobacterium_rutilum",30,"doi","doi.org/10.1186/s12866-018-1320-7"
404941,"mycobacterium_salmoniphilum",30,"doi","doi.org/10.1186/s12866-018-1320-7"
220927,"mycobacterium_saskatchewanense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1783,"mycobacterium_scrofulaceum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1286180,"mycobacterium_sediminis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1796,"mycobacterium_senegalense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
386913,"mycobacterium_senuense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
386911,"mycobacterium_seoulense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
98668,"mycobacterium_septicum",36,"doi","doi.org/10.1186/s12866-018-1320-7"
431269,"mycobacterium_setense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
243061,"mycobacterium_sherrisii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29313,"mycobacterium_shimoidei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
398694,"mycobacterium_shinjukuense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1124626,"mycobacterium_shinshuense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
133549,"mycobacterium_shottsii",24,"doi","doi.org/10.1186/s12866-018-1320-7"
1784,"mycobacterium_simiae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1772,"mycobacterium_smegmatis",36,"doi","doi.org/10.1186/s12866-018-1320-7"
1785,"mycobacterium_sp",35,"doi","doi.org/10.1186/s12866-018-1320-7"
1786,"mycobacterium_sphagni",34,"doi","doi.org/10.1186/s12866-018-1320-7"
470076,"mycobacterium_stomatepiae",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1787,"mycobacterium_szulgai",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1788,"mycobacterium_terrae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1797,"mycobacterium_thermoresistibile",39,"doi","doi.org/10.1186/s12866-018-1320-7"
701043,"mycobacterium_timonense",30,"doi","doi.org/10.1186/s12866-018-1320-7"
39695,"mycobacterium_tokaiense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
47839,"mycobacterium_triplex",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1798,"mycobacterium_triviale",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1773,"mycobacterium_tuberculosis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
75922,"mycobacterium_tusciae",33,"doi","doi.org/10.1186/s12866-018-1320-7"
1809,"mycobacterium_ulcerans",32,"doi","doi.org/10.1186/s12866-018-1320-7"
1810,"mycobacterium_vaccae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
110539,"mycobacterium_vanbaalenii",30,"doi","doi.org/10.1186/s12866-018-1320-7"
547163,"mycobacterium_vulneris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
59750,"mycobacterium_wolinskyi",32,"doi","doi.org/10.1186/s12866-018-1320-7"
1789,"mycobacterium_xenopi",38,"doi","doi.org/10.1186/s12866-018-1320-7"
1203599,"mycobacterium_yongonense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
368477,"mycobacterium_yunnanensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
13160,"mycoplana_bullata",29,"doi","doi.org/10.1186/s12866-018-1320-7"
28320,"mycoplana_dimorpha",30,"doi","doi.org/10.1186/s12866-018-1320-7"
40837,"mycoplana_ramosa",29,"doi","doi.org/10.1186/s12866-018-1320-7"
88688,"mycoplana_segnis",30,"doi","doi.org/10.1186/s12866-018-1320-7"
51362,"mycoplasma_adleri",37,"doi","doi.org/10.1186/s12866-018-1320-7"
2110,"mycoplasma_agalactiae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
33922,"mycoplasma_agassizii",30,"doi","doi.org/10.1186/s12866-018-1320-7"
45363,"mycoplasma_alkalescens",37,"doi","doi.org/10.1186/s12866-018-1320-7"
47687,"mycoplasma_alligatoris",30,"doi","doi.org/10.1186/s12866-018-1320-7"
78580,"mycoplasma_alvi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
171279,"mycoplasma_anatis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
92400,"mycoplasma_anseris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1312741,"mycoplasma_aquilae",35,"doi","doi.org/10.1186/s12866-018-1320-7"
2094,"mycoplasma_arginini",37,"doi","doi.org/10.1186/s12866-018-1320-7"
2111,"mycoplasma_arthritidis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
51363,"mycoplasma_auris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
2112,"mycoplasma_bovigenitalium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
28903,"mycoplasma_bovimastitidis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29553,"mycoplasma_bovirhinis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
45362,"mycoplasma_bovoculi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
55602,"mycoplasma_buccale",37,"doi","doi.org/10.1186/s12866-018-1320-7"
171280,"mycoplasma_buteonis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
2113,"mycoplasma_californicum",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29554,"mycoplasma_canadense",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29555,"mycoplasma_canis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
